id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3898549,Private Room in Condo ,19652072,Yune,Sorrento Valley,32.878508372348946,-117.21102728353802,Private room,59,2,22,2015-06-17,2.08,3,335
2989598,Record Producer's San Diego Hideout,2300955,Randy,Sorrento Valley,32.9091255515734,-117.16975871354859,Private room,180,1,0,,,1,365
3751394,Living Room Sofa-(Queen)Bed,16189003,Zahoor,Sorrento Valley,32.87853573371549,-117.21414951899678,Shared room,39,1,34,2015-06-16,3.06,2,7
657051,South Park Eco Studio San Diego,3310631,Rosemary & Sean,South Park,32.72271647972155,-117.12566927494575,Entire home/apt,115,3,15,2015-06-15,0.46,4,261
6477916,Small Apt for Rent during ComicCon,33767568,Alexandra,South Park,32.718995456705,-117.12750351438588,Entire home/apt,200,3,0,,,1,20
5980194,Canyon Living in San Diego,31047526,Jessie,South Park,32.72546811078798,-117.1193262906422,Entire home/apt,225,2,1,2015-05-25,0.70,2,59
733189,Large house near downtown San Diego,3820304,Marianne And Kacey,South Park,32.72017821281165,-117.12628954857001,Entire home/apt,125,3,23,2015-05-26,0.75,1,284
3383676,Top Floor Golden Hill downtown cls.,13248072,Jay,South Park,32.71665337641847,-117.12838295835786,Entire home/apt,88,1,19,2015-06-20,1.84,1,347
301921,Zensational Mobile Love Zen Trailer,724310,Lucas,South Park,32.72140767394543,-117.12703247184038,Private room,55,1,14,2015-05-27,0.33,3,360
4588931,Charming South Park Cottage,23787546,Elizabeth,South Park,32.72348213883078,-117.12873822645884,Entire home/apt,145,7,4,2015-06-09,0.84,1,276
172128,4bdr plus Zensational Home Downtown,724310,Lucas,South Park,32.721424164226526,-117.12717481880932,Entire home/apt,300,2,65,2015-05-25,1.35,3,334
6554076,Southpark  Classic / Cozy Loft,1189967,Patrick,South Park,32.718737647489284,-117.1238246204058,Private room,75,2,6,2015-07-05,5.62,2,59
6571903,Southpark Classic Garden Home,1189967,Patrick,South Park,32.71950919201551,-117.12364919014139,Private room,60,2,5,2015-06-30,4.41,2,46
5738284,Private Room in South Park ,5188325,Avital,South Park,32.719455496535225,-117.12257274890347,Private room,75,1,5,2015-05-31,1.67,1,349
3915768,Convenient Clean Close to Downtown,20282904,Dion,South Park,32.7149880420009,-117.12886201556378,Private room,89,1,4,2015-06-16,0.39,1,360
191192,Zensational Historical Room & Bath,724310,Lucas,South Park,32.72134945276122,-117.1278438820448,Private room,75,2,13,2015-06-09,0.27,3,328
873742,Welcoming Bungalow Close to it All,4371822,Heather & Mike,South Park,32.72445971110753,-117.12781243325117,Entire home/apt,119,2,153,2015-06-29,5.25,1,255
5534486,Sunny South Park Middle House,316724,Melissa,South Park,32.72189578644588,-117.1275478029978,Entire home/apt,113,3,19,2015-07-03,5.14,1,329
4680682,Your Own 1 Bd for Comic Con,7325135,Marian,South Park,32.72943358106941,-117.1275758486761,Entire home/apt,99,2,25,2015-06-29,3.50,1,0
806120,Hipster Haven 1-bdrm w/ car charger,3310631,Rosemary & Sean,South Park,32.718939968412414,-117.12667939651014,Entire home/apt,111,3,7,2015-06-07,0.44,4,239
1687571,Canyon Hideaway Garden Apartment,8919509,Shirley,South Park,32.72262726645442,-117.12282022220731,Entire home/apt,125,2,10,2015-06-09,0.52,1,240
522108,Charming Craftsman in South Park,2498685,Joy,South Park,32.719046269833115,-117.12826995999824,Entire home/apt,225,2,26,2015-07-06,0.72,2,308
3105931,South Park Central,15683871,Ross,South Park,32.72530383431039,-117.12847343397023,Entire home/apt,150,2,38,2015-07-05,2.77,1,327
1500120,Comfy Studio in Great Neighborhood ,6133827,Sean,South Park,32.71745220691037,-117.12763349857926,Entire home/apt,99,1,3,2015-04-13,0.19,1,171
313391,Juniper Garden Guest Suite,25186,Helene,South Park,32.72910072966168,-117.12856237138787,Private room,99,2,16,2014-09-08,0.38,5,316
2959474,1920's Craftsman in South Park!,240209,Ian,South Park,32.71779645632106,-117.12667046584411,Entire home/apt,381,3,1,2014-07-28,0.09,1,4
506774,Cozy Backyard Cottage in South Park,2498685,Joy,South Park,32.719939856228,-117.12865251835146,Entire home/apt,119,2,96,2015-07-04,2.58,2,351
500915,Craftsman in hip area near downtown,2471170,Matthew,South Park,32.72858397573973,-117.12688576230622,Entire home/apt,219,3,15,2015-07-02,0.41,1,33
1408426,Clean Private Room W/ Queen Bed,7596029,Diane,South Park,32.727602532743,-117.1287224346923,Private room,35,2,118,2015-07-08,4.95,1,308
473679,Studio in the Heart of South Park!,2325333,Julie,South Park,32.718540205560956,-117.12731075400457,Entire home/apt,95,2,131,2015-07-04,4.17,2,271
6020675,Southpark Home on Luscious Canyon,31253851,Cecilia,South Park,32.72203483154402,-117.12625194105847,Entire home/apt,195,3,1,2015-06-17,1,1,316
6990384,Comi-Con Friendly South Park House,26846151,Jeff,South Park,32.7232552475913,-117.12047916875247,Private room,125,2,0,,,1,3
8488,Juniper Zen Palace- SD's Best Hood!,25186,Helene,South Park,32.728386361440464,-117.12823764989537,Entire home/apt,250,2,34,2015-05-19,0.59,5,357
1579313,South Park Tiki Bungalow,8401931,Mike,South Park,32.729545756891824,-117.1250645179293,Entire home/apt,119,2,81,2015-06-25,4.22,1,146
6855566,5 minute drive to Comic-Con!!!!,35927384,Katie & Jen,South Park,32.71868778032633,-117.12872115258419,Entire home/apt,550,2,0,,,1,349
4753438,Luxury Spanish Home-Heart of SD!,24529609,Eric,South Park,32.719899339531736,-117.1234120741975,Entire home/apt,250,1,0,,,1,180
1752253,Cozy Cottage Close to Balboa Park,103090,Colin,South Park,32.72771487543065,-117.12613005534983,Entire home/apt,144,3,5,2015-01-03,0.42,1,248
2145806,Zen bedroom in SD/SouthPark home,10953470,Michele,South Park,32.723215276698994,-117.12714032807156,Private room,75,2,32,2015-06-30,2.01,1,349
585469,Aunt Chris' San Diego Getaway,2886419,Christine,South Park,32.728495999863966,-117.12425071800892,Private room,75,2,180,2015-06-29,5.12,1,267
2148374,Private 2 bedrooms & bath on canyon,324155,Mary,South Park,32.71892725255843,-117.1254342442426,Entire home/apt,95,5,33,2015-05-30,2.02,1,140
5865998,Exquisite 2bd/2b condo near DTSDp,30459330,James,South Park,32.716426540841,-117.1281921094323,Entire home/apt,120,1,16,2015-06-28,5.71,1,297
6373676,2BR Craftsman Home in South Park,31148752,Bo,South Park,32.72905453211846,-117.12908128803075,Entire home/apt,109,2,1,2015-05-18,0.64,5,331
281817,Private & Quiet Detached Cottage,1468925,Sam,South Park,32.728276852230564,-117.12207724735872,Entire home/apt,95,1,99,2015-06-30,2.33,1,330
5497779,Clean cozy and quiet!!!,24910958,Ricky,Southcrest,32.687192796990004,-117.11210069508351,Private room,50,1,4,2015-07-01,1.05,1,308
6416379,Private Room Near Downtown,24869696,Yvette & Rosa,Southcrest,32.69012641181914,-117.11079972110298,Private room,69,1,8,2015-06-23,5.71,1,236
175119,"Private bed&bath, Central San Diego",836963,Kevin,Talmadge,32.76492680959272,-117.08814666943688,Private room,65,1,60,2015-05-03,1.25,1,341
2528690,Beautiful and Unique Canyon Home,12949014,Todd,Talmadge,32.76505623147325,-117.09254973119835,Entire home/apt,453,5,4,2015-05-31,0.38,2,329
2303470,SERENE 1 BEDROOM CANYON RETREAT,10704914,Erin,Talmadge,32.764091519356754,-117.09340640093507,Entire home/apt,114,4,33,2015-06-27,2.14,1,268
4700927,Indoor/Outdoor Living in San Diego,24300498,William,Talmadge,32.759984638070286,-117.09255056930932,Entire home/apt,149,1,1,2014-12-21,0.15,1,203
6528581,Couch in Cozy Cottage,30413264,Shayla,Talmadge,32.75684042270547,-117.09120200153976,Shared room,40,1,1,2015-07-01,1,1,73
3010908,Enjoy the sun in kid-friendly home,15343653,Bradford,Talmadge,32.762992113823046,-117.08868584593824,Entire home/apt,199,2,5,2015-01-04,0.41,1,15
5992633,Charming 2 bedroom 1 bath Home,31116324,Julian,Talmadge,32.75950418699844,-117.08733429119182,Entire home/apt,250,2,0,,,1,331
5195589,Hikers Paradise/ Folk Art Museum,25736103,Wendy,Tierrasanta,32.815082081052424,-117.06798957088216,Entire home/apt,160,3,7,2015-05-30,1.86,1,269
3067140,2 large room-queen bed private bath,1904527,Fred,Tierrasanta,32.83569138999878,-117.08079480958553,Private room,195,2,0,,,1,365
3655935,Spacious condo near all freeways,10374778,Kim,Tierrasanta,32.83011498557616,-117.11025490773702,Entire home/apt,400,1,0,,,1,329
3630096,Secluded 3 bdr with spa and pool,17178936,David,Tierrasanta,32.82423551687112,-117.08163097802067,Entire home/apt,200,1,0,,,2,331
1313140,"2 bedrm, 2 bath on the Beach beauty",5300578,Penny,Tijuana River Valley,32.54587647487835,-117.07087552042405,Entire home/apt,360,7,0,,,1,203
6957405,La Jolla Gem near UCSD,13569226,Elvera,Torrey Pines,32.87370075811203,-117.24528712646962,Entire home/apt,145,3,0,,,1,351
4324443,Ocean View Loft Space in Del Mar,22454030,Tambie,Torrey Pines,32.93283629363792,-117.25175698538284,Entire home/apt,145,1,28,2015-07-02,4.47,1,312
6692678,Torrey pines beach shack w/ views,5231228,Shawn,Torrey Pines,32.93157641617438,-117.25043443100863,Private room,125,1,0,,,1,311
6750758,Architectural Gem La Jolla Cliffs,29173277,Isaac,Torrey Pines,32.87363779691265,-117.24343577306638,Entire home/apt,323,4,0,,,2,17
6589004,Private room Torrey pines golf UCSD,29173277,Isaac,Torrey Pines,32.87449009807887,-117.24521832986403,Private room,53,1,12,2015-06-30,9.47,2,43
5593840,Private guest quarters near UCSD,19834661,Brenda,Torrey Pines,32.87217003887937,-117.24623066079288,Private room,65,2,8,2015-07-04,2.11,3,28
300523,Family Friendly House in Del Mar,1547944,Derick,Torrey Pines,32.93181056162556,-117.24951099726815,Entire home/apt,350,4,22,2015-02-28,0.54,1,266
1388706,Modern Beach Home - Del Mar,7512090,Cameron,Torrey Pines,32.93301819674548,-117.25326064952506,Entire home/apt,385,2,11,2015-06-14,1.25,1,325
5812678,La Jolla home summer only ,19834661,Brenda,Torrey Pines,32.873640709593076,-117.24623378034445,Entire home/apt,225,2,0,,,3,26
6645868,"Private bungalow Del Mar Terrace,",34786291,Judith,Torrey Pines,32.93269534437332,-117.25186187030481,Private room,95,1,3,2015-07-05,3,1,357
2272946,Sanctuary by the Sea (9648),5600502,Sea Breeze Vacation Rentals,Torrey Pines,32.8808412888433,-117.24896750018594,Entire home/apt,1120,3,0,,,79,0
3193933,Comfortable 1BD near a Canyon,16189003,Zahoor,Torrey Pines,32.8980834504236,-117.22877097601359,Entire home/apt,100,20,3,2015-01-01,0.26,2,187
3791273,Garden House,19463000,Donna,University City,32.853068627104584,-117.19541558109913,Entire home/apt,115,2,17,2015-06-29,2.21,1,309
6673104,Single Room for San Diego Summer,34925762,Ryan,University City,32.876820619255504,-117.21354707230876,Private room,40,1,0,,,1,62
5405613,La Jolla Modern Cozy Rm Near Beach,1004612,Annie,University City,32.85828631517578,-117.22956351216408,Private room,75,1,13,2015-06-16,3.10,1,352
1190878,Modern Designer Home 3Br w. Lg yard,3708886,Scott & Rebecca,University City,32.85602128524092,-117.19568208909827,Entire home/apt,345,7,15,2015-03-08,0.62,3,324
6435077,Room near UCSD La Jolla UTC,33590862,Karla,University City,32.86743363742017,-117.22708245301803,Private room,70,1,1,2015-06-22,1,1,346
6466346,One Bedroom at Regents La Jolla,33775507,Canby,University City,32.87516905758678,-117.21639863390256,Private room,60,1,0,,,1,21
204211,Fabulous San Diego Home by La Jolla,1002692,Ethan,University City,32.85407436246474,-117.21459835704509,Entire home/apt,400,3,11,2015-06-27,0.26,1,73
6006803,Bright Room Close to La Jolla!,4186390,Marsha,University City,32.86012980217222,-117.22111045623087,Private room,90,1,0,,,1,57
1346986,"The Cali Surf Palace, Come Relax!",7307828,Sharon & Terry,University City,32.8466028364588,-117.21582789159255,Private room,85,2,61,2015-06-22,2.61,1,355
803261,SAN DIEGOLaJolla/5min-The Jewel~ ,4227796,Lucia,University City,32.86967972607238,-117.21976046159145,Private room,60,1,1,2015-06-13,1,1,360
5523515,Sunny Room/Private Bath in UTC UCSD,24494426,Baobao,University City,32.86964491089879,-117.2019013036079,Private room,70,1,22,2015-06-15,5.79,1,321
4587615,Luxury Apartment with amazing view,23778640,Bahar,University City,32.86714793662042,-117.22476281277488,Private room,79,4,18,2015-06-26,2.56,2,28
6602042,Spacious& Comfortable Apt,10826987,鑫,University City,32.870723462129924,-117.22379903274509,Private room,80,1,0,,,1,16
3433870,"King Bed + Desk + TV, Close to UCSD",2343510,Ali,University City,32.87420327433344,-117.21828600678879,Private room,77,1,27,2015-06-06,2.37,3,353
1969986,►Fantastic La Jolla Vacation Condo◄,10172572,Mary,University City,32.867040950726846,-117.22036338487682,Entire home/apt,175,7,3,2014-09-30,0.23,1,336
6955269,Modern loft apartment,36465964,Mandy,University City,32.86880272444207,-117.21648701659281,Entire home/apt,131,3,0,,,1,322
6514769,La Jolla / University City Home,397278,Alex,University City,32.869345036772664,-117.20905792930613,Entire home/apt,285,1,2,2015-06-15,2,1,313
5594539,Private bed/bathroom in Lajolla/UTC,27899581,Susan,University City,32.86658666719307,-117.21430694829529,Private room,59,2,19,2015-06-20,5.18,1,349
6156135,Beautiful 1 bedroom in UTC,713895,Ron,University City,32.86565718697589,-117.22605558397417,Entire home/apt,95,5,4,2015-07-02,1.74,1,325
3053563,Quiet and clean apartment near UCSD,9073422,Anne,University City,32.85331307078911,-117.20542129512592,Shared room,70,1,0,,,1,300
4679707,2 Bedroom/2 Bath/ 2 Indoor Parking,10478904,Amir,University City,32.85834323428708,-117.2287552289054,Entire home/apt,200,1,0,,,6,248
6714316,University City Home in Cul-de-sac,35152021,Rita,University City,32.854976443277025,-117.19175492309894,Entire home/apt,410,3,0,,,1,364
6715554,Cozy apartment close to UCSD,34592149,Alena,University City,32.866395337292595,-117.22284737008216,Entire home/apt,150,3,0,,,1,16
2531704,Entire Luxury Apt La Jolla/UTC/UCSD,12965379,Adam & Kathy,University City,32.8587109769679,-117.22077110100084,Entire home/apt,195,2,26,2015-06-28,2.13,1,275
6669802,Beautiful sunny apartment available,788469,Miss J,University City,32.86407918012907,-117.22152612881638,Entire home/apt,80,7,0,,,1,41
6212441,Luxury Near UCSD with Queen + Desk,2343510,Ali,University City,32.87508981449893,-117.2171172978143,Private room,60,1,1,2015-05-17,0.55,3,354
6747369,Apart in the best place of La Jolla,4845374,Andrés,University City,32.858644285191936,-117.22789424183532,Private room,90,1,4,2015-07-06,4,1,330
5127939,Private Room with Queen Size double,26424537,David,University City,32.856803917449575,-117.19370510709446,Private room,95,1,0,,,1,141
1249196,Twin room perfect for 1-San Diego,3708886,Scott & Rebecca,University City,32.856900083685716,-117.19634473577858,Private room,85,2,4,2014-08-11,0.23,3,359
3480124,Spend time in La Jolla UTC by UCSD,711340,Jamie & Gustavo,University City,32.86731888556765,-117.22049229635007,Private room,74,2,14,2015-06-27,1.33,4,215
3116636,Guest room in 2BR House,8925507,Casey,University City,32.85907479107188,-117.22846212836683,Private room,80,2,34,2015-06-30,2.49,2,340
5041847,Pamper yourself in healing comfort!,3532751,Karen,University City,32.86045674823105,-117.22806392145056,Private room,55,1,9,2015-06-30,1.81,1,355
3231180,Master Suite Private Bathroom UCSD,2343510,Ali,University City,32.87468152526848,-117.2184351864576,Private room,85,1,33,2015-06-14,2.65,3,338
4048413,Relax in Sunny So-Cal - C,19760421,Nancy,University City,32.867703949054984,-117.2247287774052,Private room,65,1,14,2015-06-10,1.57,2,211
2043418,Master Bedroom with parking,10478904,Amir,University City,32.864779184513594,-117.226355823516,Private room,70,1,30,2015-07-01,2.07,6,233
4048409,Relax in Sunny So-Cal - L,19760421,Nancy,University City,32.86769640249647,-117.22468351773203,Private room,65,1,12,2015-06-10,1.27,2,216
4625302,Master Bedroom With Parking by UCSD,10478904,Amir,University City,32.86373397582086,-117.22630009386205,Private room,70,1,5,2015-07-03,0.77,6,248
4969532,Loft across the street from UCSD,25620485,Eric,University City,32.86878636212973,-117.21744497564269,Private room,50,1,14,2015-05-30,2.43,1,301
6512594,A private bedroom with own bath,34050428,Nut,University City,32.86601224668609,-117.2187863517542,Private room,75,2,3,2015-06-30,3,1,60
5143646,1 Bedroom In Peaceful UTC,16882548,Irene,University City,32.86485240388029,-117.22655955229865,Private room,80,2,4,2015-05-15,1.04,1,79
6779656,La Jolla Costa Verde Apartment,35490826,William,University City,32.86876262574825,-117.2170019390827,Private room,50,1,0,,,1,53
4025768,San Diego home with a skyline view,20872289,Mark,University City,32.870777637036056,-117.2247305366398,Private room,222,1,0,,,1,365
3113120,"Room 3 miles from beach, UCSD",11912185,Kirsten,University City,32.86131381900086,-117.22131160341158,Private room,150,3,0,,,1,365
5621209,Luxurious San Diego Condo UCSD/UTC,22830845,Chris,University City,32.86678806629643,-117.21415858498571,Entire home/apt,98,1,21,2015-06-20,5.38,2,262
2360713,LA JOLLA RESORT STYLE LUXURY CONDO,12032885,Anuk,University City,32.87100429085988,-117.22078330948197,Entire home/apt,250,3,30,2015-06-22,1.91,1,338
6689904,UTC/La Jolla/San Diego/Beaches Home,35015626,Keri,University City,32.85755846838426,-117.22857568417757,Entire home/apt,150,7,1,2015-07-02,1,1,31
3984844,"La Jolla GardenParadise, Pool/Jaczi",20654423,Laura,University City,32.858681817522346,-117.22827555078474,Entire home/apt,175,7,3,2015-06-22,0.35,1,319
6812438,Gorgeous La Jolla/UTC Summer Rental,35665055,Michaela,University City,32.868236918750796,-117.2257638641031,Entire home/apt,135,1,1,2015-06-21,1,1,34
2392959,LA JOLLA LUXURY RESORT STYLE CONDO,12136547,Dave,University City,32.87321790618062,-117.21630173361906,Entire home/apt,150,5,9,2015-06-08,0.76,3,8
6430799,Classic University City 2Bd,12243051,Flatbook,University City,32.866893169039784,-117.2198425089562,Entire home/apt,150,3,1,2015-06-30,1,1,8
5608475,stylish quiet n comfy in La Jolla,29077176,Jose,University City,32.86957645067632,-117.22369646424374,Entire home/apt,159,2,0,,,1,4
2387036,LUXURY LA JOLLA RESORT STYLE CONDO,12136547,Dave,University City,32.88045021444582,-117.22093660553962,Entire home/apt,150,5,2,2014-08-11,0.16,3,226
3844121,Enjoy a 2BD La Jolla Trip by UCSD,711340,Jamie & Gustavo,University City,32.868545581910915,-117.22283443260397,Entire home/apt,170,2,4,2015-06-15,0.62,4,26
2554063,1 BDR APARTMENT/UCSD/LA JOLLA,12062009,Elaine,University City,32.86403873754034,-117.21403158900655,Entire home/apt,99,5,0,,,1,191
5946128,Beautiful Condo in La Jolla Colony,30795241,Larah,University City,32.8641915206758,-117.22556845608707,Entire home/apt,150,3,0,,,1,59
6707650,Morden Apartment w/ Beautiful View,22223682,Yanghuizi,University City,32.87115707789385,-117.21478152393057,Entire home/apt,200,1,1,2015-07-05,1,1,356
261420,La Jolla Furnished Luxury Condo ,819647,John,University City,32.868021897735694,-117.22440211465909,Entire home/apt,150,7,4,2015-07-01,0.18,1,189
